"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0050900","BP","GO:0050900","leukocyte migration",317,0.409881765124338,1.55934422801926,6.98792743798827e-05,0.00172013934457654,0.00132356132726876,2959,"tags=26%, list=13%, signal=23%","ENSG00000127129/ENSG00000163736/ENSG00000006606/ENSG00000143546/ENSG00000163220/ENSG00000163485/ENSG00000106366/ENSG00000163221/ENSG00000166923/ENSG00000127507/ENSG00000119630/ENSG00000142405/ENSG00000117115/ENSG00000151651/ENSG00000167851/ENSG00000172461/ENSG00000164171/ENSG00000259207/ENSG00000171951/ENSG00000102755/ENSG00000119535/ENSG00000167207/ENSG00000204936/ENSG00000112715/ENSG00000170989/ENSG00000100292/ENSG00000158714/ENSG00000183018/ENSG00000180871/ENSG00000107485/ENSG00000136244/ENSG00000188404/ENSG00000276409/ENSG00000095970/ENSG00000012779/ENSG00000137801/ENSG00000078401/ENSG00000173432/ENSG00000130513/ENSG00000181284/ENSG00000186111/ENSG00000005961/ENSG00000183734/ENSG00000104998/ENSG00000169429/ENSG00000261371/ENSG00000124126/ENSG00000136286/ENSG00000100599/ENSG00000125538/ENSG00000160255/ENSG00000120129/ENSG00000140835/ENSG00000121966/ENSG00000197471/ENSG00000111913/ENSG00000100628/ENSG00000099377/ENSG00000198053/ENSG00000114631/ENSG00000213654/ENSG00000126353/ENSG00000010810/ENSG00000130300/ENSG00000091409/ENSG00000189058/ENSG00000158747/ENSG00000174175/ENSG00000124731/ENSG00000081041/ENSG00000072786/ENSG00000136160/ENSG00000115594/ENSG00000177663/ENSG00000125735/ENSG00000143322/ENSG00000110876/ENSG00000089060/ENSG00000271447/ENSG00000099866/ENSG00000184588/ENSG00000196839/ENSG00000150630"
"GO:0051345","BP","GO:0051345","positive regulation of hydrolase activity",303,0.41375079535853,1.56766739760636,6.89445628677549e-05,0.00171344916819414,0.001318413570629,4582,"tags=28%, list=21%, signal=22%","ENSG00000197971/ENSG00000147488/ENSG00000058335/ENSG00000006606/ENSG00000143546/ENSG00000163220/ENSG00000234906/ENSG00000186868/ENSG00000129521/ENSG00000103313/ENSG00000091106/ENSG00000142405/ENSG00000115266/ENSG00000134259/ENSG00000164850/ENSG00000277494/ENSG00000204389/ENSG00000146216/ENSG00000105963/ENSG00000198959/ENSG00000140538/ENSG00000107738/ENSG00000090104/ENSG00000136997/ENSG00000162511/ENSG00000125845/ENSG00000076864/ENSG00000142627/ENSG00000169242/ENSG00000141433/ENSG00000143333/ENSG00000047365/ENSG00000025434/ENSG00000164741/ENSG00000135905/ENSG00000181104/ENSG00000091409/ENSG00000120318/ENSG00000068831/ENSG00000130787/ENSG00000071054/ENSG00000214456/ENSG00000047648/ENSG00000186635/ENSG00000132613/ENSG00000095383/ENSG00000163932/ENSG00000168610/ENSG00000188130/ENSG00000106100/ENSG00000187796/ENSG00000159842/ENSG00000187764/ENSG00000100092/ENSG00000180953/ENSG00000103811/ENSG00000176720/ENSG00000177076/ENSG00000099992/ENSG00000088387/ENSG00000100359/ENSG00000168961/ENSG00000148180/ENSG00000197747/ENSG00000110880/ENSG00000163565/ENSG00000197442/ENSG00000155366/ENSG00000130340/ENSG00000266028/ENSG00000102606/ENSG00000167034/ENSG00000177105/ENSG00000142459/ENSG00000166949/ENSG00000117525/ENSG00000249915/ENSG00000167114/ENSG00000103490/ENSG00000165025/ENSG00000116473/ENSG00000158987/ENSG00000127946/ENSG00000026103"
"GO:1904659","BP","GO:1904659","D-glucose transmembrane transport",91,0.538791566767586,1.81282104504013,6.77293959206583e-05,0.00168866153044625,0.00129934072119916,3754,"tags=33%, list=17%, signal=27%","ENSG00000163736/ENSG00000158865/ENSG00000184811/ENSG00000159399/ENSG00000078401/ENSG00000095637/ENSG00000162734/ENSG00000142583/ENSG00000106070/ENSG00000125538/ENSG00000134243/ENSG00000110436/ENSG00000163884/ENSG00000171105/ENSG00000185950/ENSG00000164687/ENSG00000186188/ENSG00000059804/ENSG00000119508/ENSG00000162426/ENSG00000054277/ENSG00000198743/ENSG00000117394/ENSG00000181856/ENSG00000105270/ENSG00000112033/ENSG00000135828/ENSG00000109667/ENSG00000125744/ENSG00000197822"
"GO:0030098","BP","GO:0030098","lymphocyte differentiation",370,0.399226216356807,1.52929480564591,6.53105617350294e-05,0.00163360676030135,0.00125697882483581,4831,"tags=33%, list=22%, signal=26%","ENSG00000124253/ENSG00000182885/ENSG00000166523/ENSG00000135144/ENSG00000115598/ENSG00000158473/ENSG00000151651/ENSG00000115604/ENSG00000109906/ENSG00000092445/ENSG00000168685/ENSG00000158714/ENSG00000110777/ENSG00000107485/ENSG00000136244/ENSG00000107738/ENSG00000020633/ENSG00000105639/ENSG00000069399/ENSG00000110719/ENSG00000118689/ENSG00000183734/ENSG00000134470/ENSG00000112299/ENSG00000152495/ENSG00000235568/ENSG00000100060/ENSG00000156127/ENSG00000165030/ENSG00000113916/ENSG00000122641/ENSG00000124126/ENSG00000239732/ENSG00000125538/ENSG00000134242/ENSG00000077238/ENSG00000008513/ENSG00000162739/ENSG00000066336/ENSG00000125657/ENSG00000106952/ENSG00000166888/ENSG00000128917/ENSG00000197471/ENSG00000107338/ENSG00000153551/ENSG00000108175/ENSG00000135905/ENSG00000126353/ENSG00000184557/ENSG00000095585/ENSG00000087088/ENSG00000136802/ENSG00000167601/ENSG00000122122/ENSG00000198805/ENSG00000075426/ENSG00000108773/ENSG00000187741/ENSG00000096996/ENSG00000117461/ENSG00000101665/ENSG00000162711/ENSG00000067082/ENSG00000168264/ENSG00000131042/ENSG00000168610/ENSG00000144802/ENSG00000152518/ENSG00000171316/ENSG00000150782/ENSG00000168918/ENSG00000196839/ENSG00000113263/ENSG00000163513/ENSG00000163874/ENSG00000141867/ENSG00000102524/ENSG00000160685/ENSG00000163599/ENSG00000138378/ENSG00000115738/ENSG00000183655/ENSG00000134516/ENSG00000198286/ENSG00000111679/ENSG00000129465/ENSG00000168961/ENSG00000126561/ENSG00000069667/ENSG00000198719/ENSG00000049249/ENSG00000117586/ENSG00000056972/ENSG00000159216/ENSG00000121594/ENSG00000010671/ENSG00000154822/ENSG00000121210/ENSG00000003137/ENSG00000173585/ENSG00000070495/ENSG00000157404/ENSG00000100097/ENSG00000165819/ENSG00000154447/ENSG00000115318/ENSG00000075624/ENSG00000130038/ENSG00000068024/ENSG00000204103/ENSG00000165025/ENSG00000107798/ENSG00000153208/ENSG00000173757/ENSG00000175505/ENSG00000143842/ENSG00000147251/ENSG00000115232/ENSG00000105329/ENSG00000185650/ENSG00000115085/ENSG00000081059"
"GO:0140272","MF","GO:0140272","exogenous protein binding",68,0.575139423861247,1.86632407339962,6.47957061539526e-05,0.00162597380426456,0.00125110564633147,2768,"tags=35%, list=13%, signal=31%","ENSG00000204655/ENSG00000113249/ENSG00000204389/ENSG00000258227/ENSG00000092445/ENSG00000164171/ENSG00000068001/ENSG00000259207/ENSG00000204388/ENSG00000130234/ENSG00000161638/ENSG00000149294/ENSG00000166825/ENSG00000130164/ENSG00000196352/ENSG00000110400/ENSG00000142627/ENSG00000139514/ENSG00000121966/ENSG00000138448/ENSG00000167601/ENSG00000105281/ENSG00000073060/ENSG00000110876"
"GO:0015453","MF","GO:0015453","oxidoreduction-driven active transmembrane transporter activity",66,-0.508718227228138,-1.87243507669898,6.3168169225012e-05,0.00159027916938553,0.00122364040727057,8184,"tags=71%, list=37%, signal=45%","ENSG00000090266/ENSG00000112992/ENSG00000164258/ENSG00000184752/ENSG00000165264/ENSG00000099795/ENSG00000119421/ENSG00000198695/ENSG00000131495/ENSG00000198786/ENSG00000169021/ENSG00000110717/ENSG00000176340/ENSG00000184983/ENSG00000126267/ENSG00000178741/ENSG00000198888/ENSG00000114395/ENSG00000151366/ENSG00000128609/ENSG00000147684/ENSG00000173660/ENSG00000119013/ENSG00000184076/ENSG00000140990/ENSG00000130414/ENSG00000189043/ENSG00000023228/ENSG00000166136/ENSG00000125356/ENSG00000131143/ENSG00000178127/ENSG00000136521/ENSG00000213619/ENSG00000139180/ENSG00000168653/ENSG00000145494/ENSG00000065518/ENSG00000109390/ENSG00000115944/ENSG00000131174/ENSG00000198763/ENSG00000183648/ENSG00000267855/ENSG00000198727/ENSG00000162144/ENSG00000198840"
"GO:0015850","BP","GO:0015850","organic hydroxy compound transport",214,0.45540755045137,1.69164430568126,6.29626486544841e-05,0.00159026833116244,0.00122363206779913,3103,"tags=29%, list=14%, signal=25%","ENSG00000118785/ENSG00000158865/ENSG00000234906/ENSG00000103569/ENSG00000135744/ENSG00000141526/ENSG00000046653/ENSG00000101670/ENSG00000130208/ENSG00000259207/ENSG00000108846/ENSG00000282608/ENSG00000169213/ENSG00000198959/ENSG00000079385/ENSG00000095970/ENSG00000038945/ENSG00000150867/ENSG00000131748/ENSG00000108405/ENSG00000186350/ENSG00000164638/ENSG00000182704/ENSG00000023839/ENSG00000084674/ENSG00000128271/ENSG00000130164/ENSG00000225697/ENSG00000164082/ENSG00000187134/ENSG00000081923/ENSG00000274286/ENSG00000138207/ENSG00000184160/ENSG00000025434/ENSG00000001626/ENSG00000132872/ENSG00000100906/ENSG00000173267/ENSG00000107331/ENSG00000137868/ENSG00000104972/ENSG00000138798/ENSG00000172350/ENSG00000141338/ENSG00000173918/ENSG00000155380/ENSG00000137491/ENSG00000053918/ENSG00000240583/ENSG00000180914/ENSG00000006025/ENSG00000250067/ENSG00000073060/ENSG00000140564/ENSG00000132170/ENSG00000198911/ENSG00000106089/ENSG00000089351/ENSG00000021762/ENSG00000198743"
"GO:0043281","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process",134,0.489872976350533,1.72937100887084,6.22314121670107e-05,0.00157693584948693,0.00121337338893229,4582,"tags=32%, list=21%, signal=26%","ENSG00000147488/ENSG00000143546/ENSG00000163220/ENSG00000186868/ENSG00000129521/ENSG00000142405/ENSG00000100985/ENSG00000134259/ENSG00000164850/ENSG00000112715/ENSG00000011422/ENSG00000137801/ENSG00000136997/ENSG00000089685/ENSG00000162511/ENSG00000129355/ENSG00000026508/ENSG00000135596/ENSG00000140939/ENSG00000075891/ENSG00000164741/ENSG00000181104/ENSG00000130787/ENSG00000240583/ENSG00000106100/ENSG00000187796/ENSG00000073756/ENSG00000180953/ENSG00000176720/ENSG00000177076/ENSG00000181788/ENSG00000168961/ENSG00000148180/ENSG00000197442/ENSG00000167034/ENSG00000166949/ENSG00000154447/ENSG00000117525/ENSG00000249915/ENSG00000103490/ENSG00000165025/ENSG00000127946/ENSG00000026103"
"GO:0006120","BP","GO:0006120","mitochondrial electron transport, NADH to ubiquinone",49,-0.565339372182947,-1.9700623767223,5.97012629271658e-05,0.00151778227126965,0.00116785766443892,7333,"tags=71%, list=33%, signal=48%","ENSG00000099795/ENSG00000119421/ENSG00000198695/ENSG00000131495/ENSG00000198786/ENSG00000116288/ENSG00000110717/ENSG00000184983/ENSG00000198888/ENSG00000151366/ENSG00000128609/ENSG00000091140/ENSG00000147684/ENSG00000119013/ENSG00000140990/ENSG00000130414/ENSG00000189043/ENSG00000023228/ENSG00000166136/ENSG00000125356/ENSG00000178127/ENSG00000136521/ENSG00000213619/ENSG00000139180/ENSG00000004779/ENSG00000168653/ENSG00000145494/ENSG00000065518/ENSG00000109390/ENSG00000137806/ENSG00000198763/ENSG00000183648/ENSG00000267855/ENSG00000136003/ENSG00000198840"
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion",327,0.411316666558262,1.56785849973178,5.87022682360403e-05,0.00149729403915216,0.00115209299294279,4729,"tags=35%, list=22%, signal=28%","ENSG00000237541/ENSG00000124253/ENSG00000232629/ENSG00000081181/ENSG00000135144/ENSG00000115598/ENSG00000158473/ENSG00000151651/ENSG00000167851/ENSG00000172461/ENSG00000109906/ENSG00000130475/ENSG00000167207/ENSG00000168685/ENSG00000170961/ENSG00000107485/ENSG00000136244/ENSG00000289720/ENSG00000107738/ENSG00000020633/ENSG00000105639/ENSG00000012779/ENSG00000118689/ENSG00000183734/ENSG00000120694/ENSG00000162511/ENSG00000112299/ENSG00000160223/ENSG00000076641/ENSG00000128271/ENSG00000172216/ENSG00000026508/ENSG00000196352/ENSG00000113916/ENSG00000293488/ENSG00000146072/ENSG00000125538/ENSG00000160255/ENSG00000134242/ENSG00000077238/ENSG00000107968/ENSG00000140835/ENSG00000125657/ENSG00000155659/ENSG00000137507/ENSG00000139514/ENSG00000114423/ENSG00000197471/ENSG00000107338/ENSG00000108175/ENSG00000111913/ENSG00000104972/ENSG00000198053/ENSG00000126353/ENSG00000010810/ENSG00000174175/ENSG00000122122/ENSG00000198805/ENSG00000105122/ENSG00000119508/ENSG00000096996/ENSG00000101665/ENSG00000159958/ENSG00000162711/ENSG00000125735/ENSG00000131042/ENSG00000143322/ENSG00000105246/ENSG00000144802/ENSG00000150782/ENSG00000196839/ENSG00000163513/ENSG00000163874/ENSG00000141867/ENSG00000102879/ENSG00000102524/ENSG00000184216/ENSG00000160685/ENSG00000163599/ENSG00000231389/ENSG00000183655/ENSG00000198286/ENSG00000111679/ENSG00000197329/ENSG00000168961/ENSG00000103855/ENSG00000126561/ENSG00000110448/ENSG00000064201/ENSG00000175040/ENSG00000117586/ENSG00000135077/ENSG00000159216/ENSG00000121594/ENSG00000131981/ENSG00000121210/ENSG00000124145/ENSG00000072274/ENSG00000110080/ENSG00000186951/ENSG00000169403/ENSG00000100097/ENSG00000115318/ENSG00000120217/ENSG00000103653/ENSG00000075624/ENSG00000168071/ENSG00000103490/ENSG00000165025/ENSG00000173757/ENSG00000143842/ENSG00000130707/ENSG00000105974/ENSG00000115232/ENSG00000105329"
"GO:0060560","BP","GO:0060560","developmental growth involved in morphogenesis",221,0.446968764889942,1.66110190556682,5.72824491836578e-05,0.00146590135633691,0.00112793789116891,3207,"tags=25%, list=15%, signal=21%","ENSG00000127129/ENSG00000118785/ENSG00000105695/ENSG00000133110/ENSG00000109321/ENSG00000178235/ENSG00000116147/ENSG00000186868/ENSG00000213023/ENSG00000105605/ENSG00000087250/ENSG00000041982/ENSG00000133083/ENSG00000177169/ENSG00000091129/ENSG00000113578/ENSG00000103449/ENSG00000100884/ENSG00000112715/ENSG00000170989/ENSG00000106689/ENSG00000248905/ENSG00000078401/ENSG00000126500/ENSG00000171587/ENSG00000187688/ENSG00000001617/ENSG00000166925/ENSG00000075213/ENSG00000079841/ENSG00000196338/ENSG00000065320/ENSG00000143199/ENSG00000121966/ENSG00000132872/ENSG00000179242/ENSG00000163462/ENSG00000049759/ENSG00000148400/ENSG00000164056/ENSG00000131711/ENSG00000167178/ENSG00000111344/ENSG00000103528/ENSG00000162490/ENSG00000187122/ENSG00000187764/ENSG00000163513/ENSG00000087586/ENSG00000130827/ENSG00000114554/ENSG00000089057/ENSG00000107404/ENSG00000136158/ENSG00000108830"
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity",306,0.418176363847338,1.58601189957976,5.710816135483e-05,0.00146590135633691,0.00112793789116891,4487,"tags=29%, list=20%, signal=24%","ENSG00000115607/ENSG00000143546/ENSG00000163220/ENSG00000182885/ENSG00000163221/ENSG00000133636/ENSG00000155897/ENSG00000135744/ENSG00000121933/ENSG00000091106/ENSG00000142405/ENSG00000170927/ENSG00000204389/ENSG00000115604/ENSG00000282608/ENSG00000167207/ENSG00000204388/ENSG00000012223/ENSG00000136244/ENSG00000289720/ENSG00000078401/ENSG00000069399/ENSG00000263528/ENSG00000090376/ENSG00000125845/ENSG00000137462/ENSG00000064393/ENSG00000142178/ENSG00000171094/ENSG00000134107/ENSG00000149922/ENSG00000125538/ENSG00000144485/ENSG00000117707/ENSG00000066336/ENSG00000176046/ENSG00000118503/ENSG00000100906/ENSG00000124212/ENSG00000092529/ENSG00000141480/ENSG00000125968/ENSG00000027075/ENSG00000162711/ENSG00000003402/ENSG00000140009/ENSG00000176170/ENSG00000106100/ENSG00000187796/ENSG00000150782/ENSG00000068971/ENSG00000196083/ENSG00000130758/ENSG00000163874/ENSG00000184216/ENSG00000102760/ENSG00000115738/ENSG00000163909/ENSG00000185122/ENSG00000198286/ENSG00000129465/ENSG00000138772/ENSG00000168961/ENSG00000116670/ENSG00000116584/ENSG00000100784/ENSG00000082805/ENSG00000162676/ENSG00000101336/ENSG00000117586/ENSG00000160741/ENSG00000135077/ENSG00000174804/ENSG00000186827/ENSG00000137486/ENSG00000010671/ENSG00000174600/ENSG00000157404/ENSG00000056558/ENSG00000135766/ENSG00000072274/ENSG00000167034/ENSG00000117318/ENSG00000166949/ENSG00000141052/ENSG00000189056/ENSG00000140577/ENSG00000068024/ENSG00000103490/ENSG00000165025"
"GO:0010927","BP","GO:0010927","cellular component assembly involved in morphogenesis",106,0.527511567525879,1.816658474022,5.68254872531488e-05,0.00146386986099972,0.00112637475695348,3088,"tags=27%, list=14%, signal=24%","ENSG00000168314/ENSG00000105695/ENSG00000196091/ENSG00000174607/ENSG00000143318/ENSG00000140795/ENSG00000100078/ENSG00000142661/ENSG00000136842/ENSG00000018236/ENSG00000078401/ENSG00000128591/ENSG00000145362/ENSG00000159251/ENSG00000137462/ENSG00000082397/ENSG00000117707/ENSG00000164654/ENSG00000107331/ENSG00000122367/ENSG00000092529/ENSG00000173991/ENSG00000118194/ENSG00000137812/ENSG00000171368/ENSG00000003402/ENSG00000109099/ENSG00000132470/ENSG00000111644"
"GO:0032989","BP","GO:0032989","cellular anatomical entity morphogenesis",106,0.527511567525879,1.816658474022,5.68254872531488e-05,0.00146386986099972,0.00112637475695348,3088,"tags=27%, list=14%, signal=24%","ENSG00000168314/ENSG00000105695/ENSG00000196091/ENSG00000174607/ENSG00000143318/ENSG00000140795/ENSG00000100078/ENSG00000142661/ENSG00000136842/ENSG00000018236/ENSG00000078401/ENSG00000128591/ENSG00000145362/ENSG00000159251/ENSG00000137462/ENSG00000082397/ENSG00000117707/ENSG00000164654/ENSG00000107331/ENSG00000122367/ENSG00000092529/ENSG00000173991/ENSG00000118194/ENSG00000137812/ENSG00000171368/ENSG00000003402/ENSG00000109099/ENSG00000132470/ENSG00000111644"
"GO:0018212","BP","GO:0018212","peptidyl-tyrosine modification",178,0.471362258277201,1.71041628058868,5.58477276850734e-05,0.00144830528585304,0.00111439859362435,4140,"tags=34%, list=19%, signal=28%","ENSG00000109321/ENSG00000187116/ENSG00000013588/ENSG00000166923/ENSG00000000938/ENSG00000146216/ENSG00000068001/ENSG00000259207/ENSG00000102755/ENSG00000167207/ENSG00000112715/ENSG00000136244/ENSG00000167191/ENSG00000095970/ENSG00000105639/ENSG00000161638/ENSG00000116285/ENSG00000037280/ENSG00000099985/ENSG00000108342/ENSG00000180353/ENSG00000087589/ENSG00000261371/ENSG00000159733/ENSG00000171094/ENSG00000169242/ENSG00000160255/ENSG00000171105/ENSG00000178568/ENSG00000182511/ENSG00000175920/ENSG00000138798/ENSG00000010810/ENSG00000197921/ENSG00000134569/ENSG00000163932/ENSG00000154237/ENSG00000143322/ENSG00000150782/ENSG00000068971/ENSG00000187764/ENSG00000163235/ENSG00000277363/ENSG00000173546/ENSG00000111679/ENSG00000061938/ENSG00000155307/ENSG00000116584/ENSG00000140443/ENSG00000101336/ENSG00000121594/ENSG00000010671/ENSG00000128052/ENSG00000113070/ENSG00000157404/ENSG00000109103/ENSG00000100311/ENSG00000109743/ENSG00000140285/ENSG00000109072/ENSG00000134853"
"GO:0035150","BP","GO:0035150","regulation of tube size",122,0.506858038197535,1.76955981862555,5.51853034089672e-05,0.0014359290021246,0.00110487566132824,2599,"tags=27%, list=12%, signal=24%","ENSG00000127129/ENSG00000158955/ENSG00000163485/ENSG00000133636/ENSG00000135744/ENSG00000164850/ENSG00000164867/ENSG00000274276/ENSG00000004468/ENSG00000168398/ENSG00000148926/ENSG00000112715/ENSG00000135643/ENSG00000130234/ENSG00000078401/ENSG00000244734/ENSG00000108405/ENSG00000128271/ENSG00000179546/ENSG00000167711/ENSG00000117298/ENSG00000265107/ENSG00000059377/ENSG00000169418/ENSG00000274286/ENSG00000120907/ENSG00000184160/ENSG00000116741/ENSG00000145936/ENSG00000181104/ENSG00000180914/ENSG00000136160/ENSG00000127528"
"GO:0098984","CC","GO:0098984","neuron to neuron synapse",387,0.403427325371982,1.5487028541682,5.34636192380806e-05,0.00139581449014167,0.00107400954755074,5852,"tags=39%, list=27%, signal=29%","ENSG00000178235/ENSG00000166342/ENSG00000163485/ENSG00000152578/ENSG00000155897/ENSG00000187902/ENSG00000204767/ENSG00000164850/ENSG00000198822/ENSG00000105605/ENSG00000080644/ENSG00000205363/ENSG00000133083/ENSG00000146006/ENSG00000161681/ENSG00000155974/ENSG00000196876/ENSG00000091129/ENSG00000165300/ENSG00000108798/ENSG00000100678/ENSG00000167100/ENSG00000198010/ENSG00000120251/ENSG00000132002/ENSG00000135298/ENSG00000117154/ENSG00000182771/ENSG00000184985/ENSG00000162545/ENSG00000151025/ENSG00000128482/ENSG00000139220/ENSG00000105409/ENSG00000131409/ENSG00000185666/ENSG00000128271/ENSG00000185046/ENSG00000149970/ENSG00000116675/ENSG00000110400/ENSG00000173227/ENSG00000157193/ENSG00000134243/ENSG00000198576/ENSG00000169992/ENSG00000164929/ENSG00000196338/ENSG00000168758/ENSG00000168959/ENSG00000178568/ENSG00000172020/ENSG00000136040/ENSG00000155511/ENSG00000080854/ENSG00000251322/ENSG00000164687/ENSG00000010810/ENSG00000150672/ENSG00000148400/ENSG00000187961/ENSG00000182985/ENSG00000130787/ENSG00000131711/ENSG00000103942/ENSG00000134569/ENSG00000156564/ENSG00000111052/ENSG00000128245/ENSG00000008735/ENSG00000186479/ENSG00000175866/ENSG00000141503/ENSG00000166897/ENSG00000134072/ENSG00000184588/ENSG00000153707/ENSG00000087586/ENSG00000107404/ENSG00000157152/ENSG00000277363/ENSG00000158258/ENSG00000183023/ENSG00000152208/ENSG00000061337/ENSG00000133612/ENSG00000034677/ENSG00000185033/ENSG00000186472/ENSG00000225968/ENSG00000162729/ENSG00000165246/ENSG00000151491/ENSG00000266028/ENSG00000100151/ENSG00000132718/ENSG00000135766/ENSG00000134780/ENSG00000171992/ENSG00000114353/ENSG00000188916/ENSG00000104863/ENSG00000197177/ENSG00000176171/ENSG00000115306/ENSG00000154310/ENSG00000087274/ENSG00000174871/ENSG00000067836/ENSG00000197959/ENSG00000160469/ENSG00000172260/ENSG00000156011/ENSG00000148948/ENSG00000152822/ENSG00000079805/ENSG00000149403/ENSG00000162105/ENSG00000168539/ENSG00000198739/ENSG00000169860/ENSG00000134909/ENSG00000103319/ENSG00000126243/ENSG00000164742/ENSG00000181790/ENSG00000157087/ENSG00000152377/ENSG00000141873/ENSG00000103197/ENSG00000089157/ENSG00000139182/ENSG00000186716/ENSG00000129244/ENSG00000099864/ENSG00000151532/ENSG00000135124/ENSG00000040933/ENSG00000077522/ENSG00000150093/ENSG00000162188/ENSG00000109971/ENSG00000197958/ENSG00000108370/ENSG00000204314/ENSG00000163873/ENSG00000115808/ENSG00000008086/ENSG00000165379/ENSG00000186318/ENSG00000106688/ENSG00000169220"
